Carver, male: 2, female: 1, ratio: 2.0
Cashier, male: 1, female: 0, ratio: 1
Cashman, male: 1, female: 0, ratio: 1
Cassio, male: 1, female: 0, ratio: 1
Castaway, male: 1, female: 0, ratio: 1
Castellan, male: 2, female: 0, ratio: 1
Caster, male: 2, female: 0, ratio: 1
Castrato, male: 3, female: 0, ratio: 1
Cat, male: 1, female: 1, ratio: 1.0
Catalan, male: 2, female: 0, ratio: 1
Catapan, male: 1, female: 0, ratio: 1
Catcher, male: 84, female: 6, ratio: 14.0
Catepan, male: 2, female: 0, ratio: 1
Caterer, male: 1, female: 1, ratio: 1.0
Catholic, male: 7, female: 1, ratio: 7.0
Catholicos, male: 6, female: 0, ratio: 1
Cattleman, male: 1, female: 0, ratio: 1
Cattlemen, male: 1, female: 0, ratio: 1
Caudillo, male: 1, female: 0, ratio: 1
Cavalry, male: 1, female: 0, ratio: 1
Cavalryman, male: 1, female: 0, ratio: 1
Cavazos, male: 1, female: 0, ratio: 1
Caver, male: 3, female: 0, ratio: 1
Cayzer, male: 1, female: 0, ratio: 1
Cecil, male: 0, female: 1, ratio: 0.0
Celebrity, male: 5, female: 3, ratio: 1.6666666666666667
Cellist, male: 38, female: 7, ratio: 5.428571428571429
Cells, male: 1, female: 0, ratio: 1
Center, male: 69, female: 2, ratio: 34.5
Centre, male: 47, female: 1, ratio: 47.0
Centreman, male: 1, female: 0, ratio: 1
Century, male: 1, female: 1, ratio: 1.0
Ceramicist, male: 5, female: 0, ratio: 1
Ceramist, male: 5, female: 3, ratio: 1.6666666666666667
Ceremony, male: 0, female: 1, ratio: 0.0
Chadd, male: 1, female: 0, ratio: 1
Chain, male: 2, female: 0, ratio: 1
Chair, male: 12, female: 9, ratio: 1.3333333333333333
Chairman, male: 128, female: 2, ratio: 64.0
Chairperson, male: 0, female: 2, ratio: 0.0
Chairwoman, male: 0, female: 2, ratio: 0.0
Chamberlain, male: 3, female: 0, ratio: 1
Champion, male: 43, female: 6, ratio: 7.166666666666667
Championship, male: 1, female: 0, ratio: 1
Chan, male: 0, female: 1, ratio: 0.0
Chancellor, male: 33, female: 12, ratio: 2.75
Chandler, male: 1, female: 0, ratio: 1
Channel, male: 2, female: 1, ratio: 2.0
Chanteuse, male: 0, female: 1, ratio: 0.0
Chaplain, male: 2, female: 0, ratio: 1
Chapman, male: 1, female: 1, ratio: 1.0
Character, male: 231, female: 197, ratio: 1.1725888324873097
Characters, male: 3, female: 3, ratio: 1.0
Chargé, male: 1, female: 1, ratio: 1.0
Charity, male: 0, female: 1, ratio: 0.0
Charles, male: 2, female: 0, ratio: 1
Charlesworth, male: 1, female: 0, ratio: 1
Chartist, male: 2, female: 0, ratio: 1
Chauffeur, male: 1, female: 0, ratio: 1
Chechen, male: 1, female: 0, ratio: 1
Checkers, male: 1, female: 0, ratio: 1
Cheerleader, male: 1, female: 0, ratio: 1
Cheese, male: 0, female: 1, ratio: 0.0
Cheesemaker, male: 0, female: 2, ratio: 0.0
Chef, male: 52, female: 21, ratio: 2.4761904761904763
Chefs, male: 1, female: 0, ratio: 1
Chemist, male: 210, female: 28, ratio: 7.5
Chen, male: 1, female: 0, ratio: 1
Cheshire, male: 1, female: 0, ratio: 1
Chevalier, male: 1, female: 0, ratio: 1
Chevert, male: 1, female: 0, ratio: 1
Chicago, male: 1, female: 0, ratio: 1
Chick, male: 0, female: 1, ratio: 0.0
Chief, male: 125, female: 10, ratio: 12.5
Chiefess, male: 0, female: 7, ratio: 0.0
Chieftain, male: 24, female: 0, ratio: 1
Chieftains, male: 1, female: 0, ratio: 1
Chieftainship, male: 1, female: 0, ratio: 1
Child, male: 16, female: 16, ratio: 1.0
Children, male: 0, female: 2, ratio: 0.0
China, male: 1, female: 0, ratio: 1
Chinese, male: 2, female: 0, ratio: 1
Chogyal, male: 2, female: 0, ratio: 1
Choi, male: 1, female: 0, ratio: 1
Choirmaster, male: 1, female: 0, ratio: 1
Choreographer, male: 15, female: 12, ratio: 1.25
Choreographers, male: 1, female: 0, ratio: 1
Christensen, male: 1, female: 0, ratio: 1
Christian, male: 14, female: 6, ratio: 2.3333333333333335
Christiansen, male: 1, female: 0, ratio: 1
Chronicler, male: 6, female: 0, ratio: 1
Church, male: 21, female: 2, ratio: 10.5
Churchman, male: 31, female: 0, ratio: 1
Chán, male: 1, female: 0, ratio: 1
Cinema, male: 2, female: 0, ratio: 1
Cinematographer, male: 102, female: 1, ratio: 102.0
Cinematographers, male: 1, female: 0, ratio: 1
Circumnavigator, male: 1, female: 0, ratio: 1
Circus, male: 1, female: 0, ratio: 1
Cistercian, male: 1, female: 0, ratio: 1
Citizen, male: 46, female: 4, ratio: 11.5
City, male: 12, female: 3, ratio: 4.0
Civil, male: 1, female: 0, ratio: 1
Claassen, male: 1, female: 0, ratio: 1
Claimant, male: 6, female: 0, ratio: 1
Clairvoyant, male: 0, female: 2, ratio: 0.0
Clann, male: 0, female: 1, ratio: 0.0
Clara, male: 0, female: 1, ratio: 0.0
Clarinetist, male: 16, female: 1, ratio: 16.0
Clarinettist, male: 3, female: 0, ratio: 1
Class, male: 10, female: 2, ratio: 5.0
Classic, male: 1, female: 0, ratio: 1
Classicist, male: 8, female: 2, ratio: 4.0
Classics, male: 2, female: 0, ratio: 1
Clephane, male: 1, female: 0, ratio: 1
Clergy, male: 1, female: 0, ratio: 1
Clergyman, male: 126, female: 0, ratio: 1
Clerk, male: 11, female: 5, ratio: 2.2
Cleveland, male: 1, female: 0, ratio: 1
Climatologist, male: 3, female: 0, ratio: 1
Climber, male: 13, female: 3, ratio: 4.333333333333333
Clinician, male: 1, female: 0, ratio: 1
Clockmaker, male: 4, female: 0, ratio: 1
Clothier, male: 1, female: 0, ratio: 1
Clown, male: 2, female: 0, ratio: 1
Clubs, male: 1, female: 0, ratio: 1
Co-author, male: 2, female: 0, ratio: 1
Co-founder, male: 32, female: 16, ratio: 2.0
Coach, male: 609, female: 41, ratio: 14.853658536585366
Coachbuilder, male: 2, female: 0, ratio: 1
Coadjutor, male: 1, female: 0, ratio: 1
Coalminer, male: 2, female: 0, ratio: 1
Coauthor, male: 0, female: 1, ratio: 0.0
Cobbler, male: 1, female: 0, ratio: 1
Codebreaker, male: 2, female: 0, ratio: 1
Coffee, male: 1, female: 0, ratio: 1
Cogwagee, male: 1, female: 0, ratio: 1
Cohen, male: 0, female: 1, ratio: 0.0
Coiffeur, male: 1, female: 0, ratio: 1
Collaborator, male: 1, female: 0, ratio: 1
Collection, male: 1, female: 0, ratio: 1
Collector, male: 22, female: 9, ratio: 2.4444444444444446
College, male: 53, female: 1, ratio: 53.0
Colliery, male: 1, female: 0, ratio: 1
Collins, male: 1, female: 1, ratio: 1.0
Collis, male: 0, female: 1, ratio: 0.0
Colonel, male: 52, female: 1, ratio: 52.0
Coloniser, male: 1, female: 0, ratio: 1
Colonist, male: 4, female: 1, ratio: 4.0
Colonists, male: 1, female: 0, ratio: 1
Color, male: 0, female: 1, ratio: 0.0
Colorist, male: 2, female: 0, ratio: 1
Columnist, male: 37, female: 16, ratio: 2.3125
Comba, male: 1, female: 0, ratio: 1
Combatant, male: 2, female: 0, ratio: 1
Comedian, male: 156, female: 47, ratio: 3.3191489361702127
Comedienne, male: 0, female: 9, ratio: 0.0
Comic, male: 3, female: 1, ratio: 3.0
Comics, male: 1, female: 0, ratio: 1
Command, male: 1, female: 0, ratio: 1
Commandant, male: 8, female: 1, ratio: 8.0
Commander, male: 173, female: 4, ratio: 43.25
Commanders, male: 3, female: 0, ratio: 1
Commando, male: 2, female: 0, ratio: 1
Commentator, male: 28, female: 6, ratio: 4.666666666666667
Commercial, male: 3, female: 0, ratio: 1
Commissar, male: 1, female: 0, ratio: 1
Commissioner, male: 39, female: 13, ratio: 3.0
Committeeman, male: 1, female: 0, ratio: 1
Commodore, male: 3, female: 0, ratio: 1
Commonwealth, male: 0, female: 1, ratio: 0.0
Commune, male: 1, female: 0, ratio: 1
Communications, male: 4, female: 0, ratio: 1
Communicator, male: 1, female: 2, ratio: 0.5
Communist, male: 13, female: 3, ratio: 4.333333333333333
Community, male: 0, female: 1, ratio: 0.0
Companion, male: 7, female: 1, ratio: 7.0
Companions, male: 3, female: 0, ratio: 1
Company, male: 2, female: 0, ratio: 1
Competitive, male: 1, female: 0, ratio: 1
Competitor, male: 36, female: 42, ratio: 0.8571428571428571
Compiler, male: 8, female: 0, ratio: 1
Composer, male: 856, female: 114, ratio: 7.508771929824562
Composers, male: 3, female: 0, ratio: 1
Compositor, male: 1, female: 0, ratio: 1
Compradore, male: 1, female: 0, ratio: 1
Compton, male: 1, female: 0, ratio: 1
Comptroller, male: 8, female: 1, ratio: 8.0
Computer, male: 2, female: 0, ratio: 1
Comune, male: 0, female: 1, ratio: 0.0
Concepcion, male: 1, female: 0, ratio: 1
Concert, male: 0, female: 3, ratio: 0.0
Concertmaster, male: 1, female: 0, ratio: 1
Concessionaire, male: 1, female: 0, ratio: 1
Conchologist, male: 1, female: 1, ratio: 1.0
Concubine, male: 0, female: 2, ratio: 0.0
Condor, male: 1, female: 0, ratio: 1
Condottiero, male: 15, female: 0, ratio: 1
Conductor, male: 138, female: 14, ratio: 9.857142857142858
Confectioner, male: 1, female: 0, ratio: 1
Confectionery, male: 0, female: 1, ratio: 0.0
Confederate, male: 8, female: 0, ratio: 1
Confidant, male: 2, female: 0, ratio: 1
Confucianist, male: 1, female: 0, ratio: 1
Congressman, male: 19, female: 0, ratio: 1
Congresswoman, male: 0, female: 1, ratio: 0.0
Conjurer, male: 1, female: 0, ratio: 1
Conlan, male: 1, female: 0, ratio: 1
Connellan, male: 1, female: 0, ratio: 1
Conqueror, male: 1, female: 0, ratio: 1
Conquistador, male: 13, female: 0, ratio: 1
Conrad, male: 1, female: 0, ratio: 1
Conservationist, male: 3, female: 3, ratio: 1.0
Conservator, male: 1, female: 0, ratio: 1
Consigliere, male: 1, female: 0, ratio: 1
Consort, male: 0, female: 80, ratio: 0.0
Conspirator, male: 4, female: 0, ratio: 1
Conspirators, male: 1, female: 0, ratio: 1
Constable, male: 3, female: 1, ratio: 3.0
Construction, male: 1, female: 0, ratio: 1
Constructor, male: 2, female: 0, ratio: 1
Consul, male: 16, female: 0, ratio: 1
Consultant, male: 28, female: 12, ratio: 2.3333333333333335
Consulting, male: 1, female: 0, ratio: 1
Contender, male: 1, female: 1, ratio: 1.0
Contenders, male: 1, female: 0, ratio: 1
Content, male: 1, female: 1, ratio: 1.0
Contestant, male: 10, female: 12, ratio: 0.8333333333333334
Contortionist, male: 1, female: 1, ratio: 1.0
Contrabassist, male: 1, female: 0, ratio: 1
Contractor, male: 10, female: 0, ratio: 1
Contralto, male: 0, female: 11, ratio: 0.0
Contributor, male: 1, female: 1, ratio: 1.0
Controller, male: 1, female: 0, ratio: 1
Controversialist, male: 2, female: 0, ratio: 1
Convener, male: 1, female: 0, ratio: 1
Convenor, male: 1, female: 0, ratio: 1
Conventual, male: 1, female: 0, ratio: 1
Cook, male: 3, female: 2, ratio: 1.5
Cooper, male: 1, female: 0, ratio: 1
Coopers, male: 1, female: 0, ratio: 1
Coordinator, male: 5, female: 0, ratio: 1
Copyeditor, male: 1, female: 0, ratio: 1
Copyist, male: 1, female: 0, ratio: 1
Copywriter, male: 3, female: 0, ratio: 1
Corbin, male: 1, female: 0, ratio: 1
Cornerback, male: 57, female: 0, ratio: 1
Cornet, male: 0, female: 1, ratio: 0.0
Cornettist, male: 1, female: 0, ratio: 1
Coroner, male: 2, female: 0, ratio: 1
Corporal, male: 4, female: 0, ratio: 1
Corporation, male: 1, female: 0, ratio: 1
Corporations, male: 1, female: 0, ratio: 1
Correspondent, male: 13, female: 10, ratio: 1.3
Corsair, male: 4, female: 0, ratio: 1
Cortez, male: 0, female: 1, ratio: 0.0
Cosmologist, male: 2, female: 1, ratio: 2.0
Cosmonaut, male: 6, female: 0, ratio: 1
Cossack, male: 1, female: 0, ratio: 1
Costumer, male: 0, female: 1, ratio: 0.0
Cotter, male: 1, female: 0, ratio: 1
Cotton, male: 1, female: 0, ratio: 1
Coudres, male: 1, female: 0, ratio: 1
Councillor, male: 10, female: 10, ratio: 1.0
Councilman, male: 1, female: 0, ratio: 1
Councilor, male: 1, female: 0, ratio: 1
Counsel, male: 4, female: 2, ratio: 2.0
Counsellor, male: 2, female: 0, ratio: 1
Counselor, male: 2, female: 2, ratio: 1.0
Count, male: 35, female: 0, ratio: 1
Counterfeiter, male: 2, female: 0, ratio: 1
Countertenor, male: 4, female: 0, ratio: 1
Countess, male: 0, female: 15, ratio: 0.0
Countries, male: 1, female: 0, ratio: 1
Country, male: 10, female: 8, ratio: 1.25
County, male: 2, female: 2, ratio: 1.0
Courier, male: 1, female: 1, ratio: 1.0
Court, male: 5, female: 1, ratio: 5.0
Courtesan, male: 0, female: 1, ratio: 0.0
Courtier, male: 28, female: 16, ratio: 1.75
Cousin, male: 4, female: 1, ratio: 4.0
Couture, male: 1, female: 0, ratio: 1
Coventre, male: 2, female: 0, ratio: 1
Cover, male: 1, female: 0, ratio: 1
Cowboy, male: 4, female: 0, ratio: 1
Coxswain, male: 3, female: 3, ratio: 1.0
Craftsman, male: 2, female: 0, ratio: 1
Craftswoman, male: 0, female: 1, ratio: 0.0
Cramer, male: 1, female: 0, ratio: 1
Creator, male: 23, female: 6, ratio: 3.8333333333333335
Creature, male: 1, female: 0, ratio: 1
Credits, male: 0, female: 1, ratio: 0.0
Cree, male: 0, female: 1, ratio: 0.0
Creole, male: 0, female: 1, ratio: 0.0
Cretan, male: 1, female: 0, ratio: 1
Cretzschmar, male: 1, female: 0, ratio: 1
Creutz, male: 1, female: 0, ratio: 1
Crewman, male: 1, female: 0, ratio: 1
Cricket, male: 1, female: 0, ratio: 1
Cricketer, male: 1073, female: 71, ratio: 15.112676056338028
Criminal, male: 10, female: 0, ratio: 1
Criminalist, male: 1, female: 0, ratio: 1
Criminologist, male: 4, female: 0, ratio: 1
Critic, male: 82, female: 16, ratio: 5.125
Croatia, male: 1, female: 0, ratio: 1
Croatian, male: 10, female: 2, ratio: 5.0
Crockery, male: 1, female: 0, ratio: 1
Crooner, male: 1, female: 0, ratio: 1
Crosbie, male: 1, female: 0, ratio: 1
Cross, male: 0, female: 1, ratio: 0.0
Crossover, male: 0, female: 1, ratio: 0.0
Crouch, male: 1, female: 0, ratio: 1
Crowby, male: 1, female: 0, ratio: 1
Cruft, male: 1, female: 0, ratio: 1
Crusader, male: 1, female: 0, ratio: 1
Cryptographer, male: 2, female: 2, ratio: 1.0
Cryptologist, male: 1, female: 0, ratio: 1
Crystallographer, male: 1, female: 0, ratio: 1
Crăciun, male: 0, female: 1, ratio: 0.0
Cultivar, male: 1, female: 0, ratio: 1
Cup, male: 6, female: 0, ratio: 1
Curator, male: 15, female: 19, ratio: 0.7894736842105263
Curer, male: 1, female: 0, ratio: 1
Curler, male: 39, female: 35, ratio: 1.1142857142857143
Curley, male: 1, female: 0, ratio: 1
Current, male: 1, female: 0, ratio: 1
Curry, male: 0, female: 1, ratio: 0.0
Curtis, male: 0, female: 1, ratio: 0.0
Cutman, male: 1, female: 0, ratio: 1
Cutter, male: 1, female: 0, ratio: 1
Cvetkovic, male: 0, female: 1, ratio: 0.0
Cyberneticist, male: 1, female: 0, ratio: 1
Cyclist, male: 510, female: 152, ratio: 3.3552631578947367
Cypriot, male: 1, female: 0, ratio: 1
Cytogeneticist, male: 1, female: 0, ratio: 1
Cytologist, male: 1, female: 0, ratio: 1
Czapski, male: 1, female: 0, ratio: 1
Czechoslovakian, male: 1, female: 0, ratio: 1
Cześnik, male: 1, female: 0, ratio: 1
D, male: 4, female: 0, ratio: 1
DC, male: 1, female: 0, ratio: 1
DJ, male: 62, female: 10, ratio: 6.2
DJs, male: 1, female: 0, ratio: 1
Da, male: 1, female: 0, ratio: 1
Dacoits, male: 1, female: 0, ratio: 1
Dai, male: 1, female: 0, ratio: 1
Daimyo, male: 32, female: 0, ratio: 1
Daimyō, male: 7, female: 0, ratio: 1
Dairyman, male: 1, female: 0, ratio: 1
Dakota, male: 0, female: 1, ratio: 0.0
Dallas, male: 1, female: 0, ratio: 1
Daly, male: 1, female: 0, ratio: 1
Dame, male: 0, female: 2, ratio: 0.0
Dan, male: 3, female: 1, ratio: 3.0
Dance, male: 1, female: 1, ratio: 1.0
Dancehall, male: 1, female: 0, ratio: 1
Dancer, male: 100, female: 158, ratio: 0.6329113924050633
Dane, male: 2, female: 0, ratio: 1
Dankers, male: 1, female: 0, ratio: 1
Dansband, male: 1, female: 0, ratio: 1
Danseur, male: 1, female: 0, ratio: 1
Daredevil, male: 1, female: 0, ratio: 1
Darts, male: 1, female: 0, ratio: 1
Dashnak, male: 1, female: 0, ratio: 1
Daughter, male: 1, female: 212, ratio: 0.0047169811320754715
Daughters, male: 0, female: 2, ratio: 0.0
Davies, male: 1, female: 0, ratio: 1
Dayton, male: 1, female: 0, ratio: 1
Dayyan, male: 1, female: 0, ratio: 1
De, male: 1, female: 0, ratio: 1
Deacon, male: 2, female: 0, ratio: 1
Deaconess, male: 0, female: 1, ratio: 0.0
Dealer, male: 25, female: 7, ratio: 3.5714285714285716
Dean, male: 55, female: 12, ratio: 4.583333333333333
Debs, male: 1, female: 0, ratio: 1
Debut, male: 0, female: 1, ratio: 0.0
Debutante, male: 0, female: 1, ratio: 0.0
Decathlete, male: 31, female: 0, ratio: 1
Deceleia, male: 1, female: 0, ratio: 1
December, male: 1, female: 1, ratio: 1.0
Decorator, male: 5, female: 5, ratio: 1.0
Deejay, male: 6, female: 0, ratio: 1
Deelstra, male: 0, female: 1, ratio: 0.0
Dees, male: 1, female: 0, ratio: 1
Defector, male: 1, female: 1, ratio: 1.0
Defence, male: 2, female: 0, ratio: 1
Defenceman, male: 164, female: 0, ratio: 1
Defendant, male: 1, female: 0, ratio: 1
Defendants, male: 1, female: 0, ratio: 1
Defender, male: 408, female: 65, ratio: 6.276923076923077
Defenseman, male: 43, female: 1, ratio: 43.0
Degree, male: 1, female: 0, ratio: 1
Deguchi, male: 1, female: 0, ratio: 1
Deities, male: 0, female: 1, ratio: 0.0
Deity, male: 1, female: 0, ratio: 1
Delaney, male: 0, female: 1, ratio: 0.0
Delegate, male: 8, female: 0, ratio: 1
Delegates, male: 1, female: 0, ratio: 1
Delineator, male: 1, female: 0, ratio: 1
Demi, male: 1, female: 0, ratio: 1
Democrat, male: 5, female: 2, ratio: 2.5
Demographer, male: 2, female: 0, ratio: 1
Dendrologist, male: 1, female: 0, ratio: 1
Denier, male: 2, female: 0, ratio: 1
Denmark, male: 0, female: 2, ratio: 0.0
Dentist, male: 15, female: 0, ratio: 1
Department, male: 2, female: 0, ratio: 1
Deprogrammer, male: 1, female: 0, ratio: 1
Deputy, male: 3, female: 2, ratio: 1.5
Dermatologist, male: 11, female: 0, ratio: 1
Descendant, male: 4, female: 1, ratio: 4.0
Descent, male: 1, female: 0, ratio: 1
Desfontaines, male: 1, female: 0, ratio: 1
Designer, male: 258, female: 115, ratio: 2.243478260869565
Designers, male: 1, female: 1, ratio: 1.0
Despot, male: 1, female: 0, ratio: 1
Detective, male: 7, female: 2, ratio: 3.5
Detectives, male: 1, female: 0, ratio: 1
Developer, male: 38, female: 4, ratio: 9.5
Developers, male: 1, female: 0, ratio: 1
Devlin, male: 1, female: 0, ratio: 1
Devon, male: 1, female: 0, ratio: 1
Dialogue, male: 1, female: 0, ratio: 1
Diarist, male: 1, female: 4, ratio: 0.25
Dictator, male: 3, female: 0, ratio: 1
Diet, male: 1, female: 0, ratio: 1
Dietitian, male: 0, female: 1, ratio: 0.0
Dilettante, male: 1, female: 0, ratio: 1
Diplock, male: 1, female: 0, ratio: 1
Diplomat, male: 272, female: 28, ratio: 9.714285714285714
Diplomats, male: 2, female: 0, ratio: 1
Directeur, male: 3, female: 0, ratio: 1
Director, male: 817, female: 184, ratio: 4.440217391304348
Directors, male: 1, female: 0, ratio: 1
Disciple, male: 13, female: 0, ratio: 1
Disciples, male: 4, female: 0, ratio: 1
Disco, male: 0, female: 1, ratio: 0.0
Display, male: 1, female: 0, ratio: 1
Dissenter, male: 1, female: 0, ratio: 1
Dissident, male: 4, female: 2, ratio: 2.0
Distance, male: 1, female: 1, ratio: 1.0
District, male: 1, female: 0, ratio: 1
Dittmann, male: 1, female: 0, ratio: 1
Diva, male: 0, female: 1, ratio: 0.0
Divas, male: 0, female: 1, ratio: 0.0
Diver, male: 26, female: 35, ratio: 0.7428571428571429
Divine, male: 14, female: 0, ratio: 1
Diving, male: 1, female: 0, ratio: 1
Diwan, male: 1, female: 0, ratio: 1
Diyas, male: 0, female: 1, ratio: 0.0
Diz, male: 1, female: 0, ratio: 1
Dock, male: 0, female: 1, ratio: 0.0
Doctor, male: 141, female: 23, ratio: 6.130434782608695
Doctors, male: 1, female: 0, ratio: 1
Documentarian, male: 1, female: 0, ratio: 1
Documentary, male: 1, female: 2, ratio: 0.5
Dogaressa, male: 0, female: 8, ratio: 0.0
Doge, male: 6, female: 0, ratio: 1
Dollberg, male: 1, female: 0, ratio: 1
Dollmaker, male: 0, female: 1, ratio: 0.0
Domain, male: 1, female: 0, ratio: 1
Domenig, male: 1, female: 0, ratio: 1
Dominican, male: 6, female: 2, ratio: 3.0
Dominick, male: 1, female: 0, ratio: 1
Domnitor, male: 1, female: 0, ratio: 1
Donald, male: 2, female: 0, ratio: 1
Donna, male: 0, female: 2, ratio: 0.0
Doorkeeper, male: 2, female: 0, ratio: 1
Dorp, male: 1, female: 0, ratio: 1
Dorrington, male: 1, female: 0, ratio: 1
Dow, male: 1, female: 0, ratio: 1
Dowager, male: 0, female: 2, ratio: 0.0
Dowleh, male: 1, female: 0, ratio: 1
Doylestown, male: 1, female: 0, ratio: 1
Dr, male: 2, female: 0, ratio: 1
Drafted, male: 4, female: 0, ratio: 1
Draftsman, male: 1, female: 1, ratio: 1.0
Drag, male: 3, female: 0, ratio: 1
Drake, male: 1, female: 0, ratio: 1
Drama, male: 2, female: 1, ratio: 2.0
Dramatist, male: 31, female: 8, ratio: 3.875
Dramaturg, male: 1, female: 0, ratio: 1
Draughtsman, male: 7, female: 0, ratio: 1
Dressage, male: 1, female: 0, ratio: 1
Dresser, male: 0, female: 1, ratio: 0.0
Dreyer, male: 1, female: 0, ratio: 1
Drifter, male: 2, female: 0, ratio: 1
Drink, male: 1, female: 0, ratio: 1
Driver, male: 322, female: 14, ratio: 23.0
Druggist, male: 1, female: 0, ratio: 1
Drukpa, male: 1, female: 0, ratio: 1
Drummer, male: 124, female: 5, ratio: 24.8
Dublin, male: 0, female: 1, ratio: 0.0
Dubos, male: 0, female: 1, ratio: 0.0
Duc, male: 2, female: 0, ratio: 1
Duchess, male: 0, female: 15, ratio: 0.0
Duelist, male: 1, female: 0, ratio: 1
Duellist, male: 1, female: 0, ratio: 1
Duffy, male: 1, female: 0, ratio: 1
Dufresny, male: 1, female: 0, ratio: 1
Duke, male: 83, female: 0, ratio: 1
Dukes, male: 2, female: 0, ratio: 1
Dumont, male: 1, female: 0, ratio: 1
Dunbar, male: 1, female: 0, ratio: 1
Dunedin, male: 1, female: 0, ratio: 1
Dunlop, male: 1, female: 0, ratio: 1
Duo, male: 2, female: 1, ratio: 2.0
Durrant, male: 1, female: 0, ratio: 1
Dusautoir, male: 0, female: 1, ratio: 0.0
Dusen, male: 1, female: 0, ratio: 1
Dutchman, male: 2, female: 0, ratio: 1
Duval, male: 0, female: 1, ratio: 0.0
Dux, male: 3, female: 0, ratio: 1
Dwarf, male: 1, female: 1, ratio: 1.0
Díez, male: 1, female: 0, ratio: 1
Dönhoff, male: 1, female: 0, ratio: 1
ERROR: could not find attribute, male: 13434, female: 3693, ratio: 3.6376929325751424
Ealdorman, male: 2, female: 0, ratio: 1
Earl, male: 13, female: 0, ratio: 1
Earthworms, male: 0, female: 1, ratio: 0.0
East, male: 1, female: 0, ratio: 1
Eater, male: 4, female: 0, ratio: 1
Ebelthite, male: 1, female: 0, ratio: 1
Eberle, male: 0, female: 1, ratio: 0.0
Eckart, male: 1, female: 0, ratio: 1
Ecologist, male: 16, female: 2, ratio: 8.0
Econometrician, male: 3, female: 0, ratio: 1
Economist, male: 261, female: 31, ratio: 8.419354838709678
Ecuadorian, male: 1, female: 0, ratio: 1
Editor, male: 165, female: 41, ratio: 4.024390243902439
Editor-in-chief, male: 3, female: 1, ratio: 3.0
Educated, male: 6, female: 1, ratio: 6.0
Education, male: 0, female: 1, ratio: 0.0
Educational, male: 1, female: 0, ratio: 1
Educationalist, male: 16, female: 3, ratio: 5.333333333333333
Educationist, male: 21, female: 3, ratio: 7.0
Educator, male: 167, female: 83, ratio: 2.0120481927710845
Educators, male: 1, female: 0, ratio: 1
Edwards, male: 3, female: 0, ratio: 1
Edú, male: 1, female: 0, ratio: 1
Efficient, male: 1, female: 0, ratio: 1
Egyptologist, male: 9, female: 1, ratio: 9.0
Eichhorn, male: 1, female: 0, ratio: 1
Eighth, male: 1, female: 0, ratio: 1
Elder, male: 0, female: 1, ratio: 0.0
Eleanor, male: 1, female: 0, ratio: 1
Elector, male: 7, female: 0, ratio: 1
Electress, male: 0, female: 1, ratio: 0.0
Electronics, male: 1, female: 0, ratio: 1
Electrophysiologist, male: 2, female: 0, ratio: 1
Eleventh, male: 0, female: 1, ratio: 0.0
Elfving, male: 0, female: 1, ratio: 0.0
Elite, male: 0, female: 1, ratio: 0.0
Elizabethan, male: 1, female: 0, ratio: 1
Elocutionist, male: 0, female: 1, ratio: 0.0
Elphinstone, male: 1, female: 0, ratio: 1
Elson, male: 1, female: 0, ratio: 1
Embroiderer, male: 1, female: 1, ratio: 1.0
Embryologist, male: 5, female: 2, ratio: 2.5
Emcee, male: 3, female: 0, ratio: 1
Emerita, male: 0, female: 11, ratio: 0.0
Emeritus, male: 84, female: 2, ratio: 42.0
Emigre, male: 1, female: 0, ratio: 1
Emir, male: 14, female: 0, ratio: 1
Emmy, male: 2, female: 1, ratio: 2.0
Emperor, male: 68, female: 0, ratio: 1
Emperors, male: 1, female: 0, ratio: 1
Empire, male: 1, female: 1, ratio: 1.0
Employee, male: 7, female: 3, ratio: 2.3333333333333335
Employees, male: 1, female: 0, ratio: 1
Empresario, male: 1, female: 0, ratio: 1
Empress, male: 0, female: 19, ratio: 0.0
Empress-consort, male: 0, female: 1, ratio: 0.0
Enamelist, male: 0, female: 1, ratio: 0.0
End, male: 125, female: 1, ratio: 125.0
Endocrinologist, male: 1, female: 1, ratio: 1.0
Enduro, male: 1, female: 0, ratio: 1
Enemy, male: 1, female: 0, ratio: 1
Energy, male: 1, female: 0, ratio: 1
Enforcement, male: 1, female: 0, ratio: 1
Engel, male: 1, female: 0, ratio: 1
Engelandvaarder, male: 1, female: 0, ratio: 1
Engelbrecht, male: 1, female: 0, ratio: 1
Engineer, male: 460, female: 25, ratio: 18.4
Engineers, male: 2, female: 0, ratio: 1
English, male: 82, female: 8, ratio: 10.25
English-speaker, male: 1, female: 0, ratio: 1
Englishman, male: 2, female: 0, ratio: 1
Englishwoman, male: 0, female: 1, ratio: 0.0
Engraver, male: 55, female: 5, ratio: 11.0
Enmascarado, male: 7, female: 0, ratio: 1
Ensign, male: 1, female: 0, ratio: 1
Entering, male: 1, female: 0, ratio: 1
Entertainer, male: 17, female: 9, ratio: 1.8888888888888888
Entertainment, male: 4, female: 1, ratio: 4.0
Enthusiast, male: 5, female: 0, ratio: 1
Entity, male: 2, female: 0, ratio: 1
Entomologist, male: 70, female: 6, ratio: 11.666666666666666
Entrepreneur, male: 255, female: 44, ratio: 5.795454545454546
Entrepreneurs, male: 1, female: 0, ratio: 1
Entrepreneuse, male: 0, female: 1, ratio: 0.0
Environmentalist, male: 12, female: 4, ratio: 3.0
